Location,Kilometers_Driven,Engine,Power,Seats,Price,Mileage(kmpl),Brand,Age,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Model_Frequency
9,55000,1086.0,68.05,5.0,1.59,19.81,10,15.0,False,False,False,True,True,False,True,False,0.0259222333000997
8,4800,998.0,67.04,5.0,3.6,20.51,18,9.0,False,False,False,True,True,False,False,False,0.02558989697573945
7,38607,1497.0,117.3,5.0,7.87,17.8,9,8.0,False,False,False,True,True,False,True,False,0.0448654037886341
9,3958,1197.0,81.86,5.0,5.55,18.9,10,7.0,False,False,False,True,True,False,False,False,0.0259222333000997
6,74000,1498.0,98.6,5.0,6.4,25.1,9,11.0,True,False,False,False,True,False,True,False,0.0448654037886341
9,54540,1298.0,85.8,5.0,2.65,17.5,18,16.0,False,False,False,True,True,False,False,True,0.05865736124958458
4,58400,1298.0,85.8,5.0,5.5,17.5,18,10.0,False,False,False,True,True,False,False,False,0.05865736124958458
7,73648,2179.0,140.0,5.0,7.31,15.1,17,12.0,True,False,False,False,True,False,False,False,0.01877700232635427
6,83000,1248.0,88.5,5.0,7.1,28.09,18,9.0,True,False,False,False,True,False,False,False,0.011797939514788967
7,16159,1582.0,126.32,5.0,7.83,22.32,10,9.0,True,False,False,False,True,False,False,False,0.02824858757062147
9,131500,1493.0,82.0,5.0,0.85,13.1,10,20.0,True,False,False,False,True,False,False,False,0.0029910269192422734
9,22100,1198.0,86.8,5.0,3.55,19.4,9,11.0,False,False,False,True,True,False,False,False,0.009970089730807577
3,35043,1197.0,81.86,5.0,8.19,17.19,10,8.0,False,False,False,True,True,False,False,False,0.041043536058491197
10,24000,1995.0,184.0,5.0,19.625,18.88,2,7.0,True,False,False,False,False,False,False,False,0.016284479893652375
2,131500,1968.0,138.03,5.0,13.0,16.96,29,10.0,True,False,False,False,False,False,False,False,0.003988035892323031
2,70000,1598.0,103.5,5.0,3.29,15.26,29,14.0,False,False,False,True,True,False,True,False,0.02509139248919907
10,13769,1197.0,85.0,5.0,4.41,16.1,18,10.0,False,False,False,True,True,False,True,False,0.05865736124958458
8,58000,1461.0,108.45,5.0,4.99,19.01,24,12.0,True,False,False,False,True,False,False,False,0.013791957460950481
5,58000,1995.0,190.0,5.0,17.98,18.56,2,16.0,True,False,False,False,False,False,False,False,0.002326354270521768
3,18705,1248.0,91.72,5.0,7.71,20.5,6,7.0,True,False,False,False,True,False,False,False,0.0006646726487205051
4,32378,998.0,67.04,5.0,2.8,20.51,18,12.0,False,False,False,True,True,False,False,False,0.02558989697573945
8,45000,1248.0,76.9,5.0,3.0,22.1,4,12.0,True,False,False,False,True,False,False,False,0.0013293452974410102
3,36836,2179.0,140.0,5.0,12.49,15.1,17,10.0,True,False,False,False,True,False,False,False,0.01877700232635427
7,54199,1248.0,88.8,5.0,5.0,23.0,27,9.0,True,False,False,False,True,False,False,False,0.003489531405782652
7,36935,1995.0,190.0,5.0,19.625,18.56,2,8.0,True,False,False,False,False,False,False,False,0.002326354270521768
2,23000,1248.0,74.0,5.0,6.5,25.2,18,10.0,True,False,False,False,True,False,False,False,0.05865736124958458
1,14000,1995.0,190.0,5.0,19.625,18.12,2,10.0,True,False,False,False,False,False,False,False,0.011299435028248588
2,100073,1396.0,69.01,5.0,2.0,25.0,27,10.0,True,False,False,False,True,False,True,False,0.005151213027583915
7,59182,2179.0,140.0,5.0,9.46,15.1,17,10.0,True,False,False,False,True,False,False,False,0.01877700232635427
7,72132,2967.0,228.075,5.0,19.625,12.07,1,9.0,True,False,False,False,False,False,True,False,0.006314390162844799
5,79000,1995.0,177.0,5.0,15.0,18.48,2,16.0,True,False,False,False,False,False,False,False,0.011299435028248588
3,66930,1591.0,121.3,5.0,6.15,17.1,10,12.0,False,False,False,True,True,False,False,False,0.02824858757062147
10,100000,2199.0,194.3,5.0,14.5,13.01,10,10.0,True,False,False,False,False,False,True,False,0.002824858757062147
1,43000,1493.0,97.7,5.0,3.25,6.499999999999998,10,13.0,False,False,False,True,True,False,False,False,0.01296111665004985
7,27413,998.0,67.0,5.0,5.18,20.51,18,7.0,False,False,False,True,False,False,False,False,0.02558989697573945
10,90000,1061.0,64.0,5.0,1.24,17.3,18,18.0,False,False,False,True,True,False,True,False,0.02558989697573945
8,40300,1197.0,82.85,5.0,2.8,18.5,10,12.0,False,False,False,True,True,False,False,False,0.041043536058491197
7,73783,1798.0,157.75,5.0,5.23,13.7,25,14.0,False,False,False,True,False,False,True,False,0.008142239946826188
10,86000,1341.0,83.0,5.0,0.45,15.3,10,20.0,False,False,False,True,True,False,True,False,0.001661681621801263
4,65694,998.0,67.1,5.0,3.25,18.9,18,11.0,False,False,False,True,True,False,False,False,0.02558989697573945
8,23000,796.0,34.2,5.0,1.5,16.8,18,10.0,False,False,False,True,True,False,False,False,0.003323363243602526
9,51000,1197.0,78.9,5.0,2.85,20.36,10,13.0,False,False,False,True,True,False,False,False,0.0259222333000997
7,18335,999.0,67.0,5.0,4.5,21.7,24,7.0,False,False,False,True,True,False,False,False,0.006646726487205052
1,36000,2147.0,107.3,5.0,16.25,15.0,19,11.0,True,False,False,False,False,False,False,False,0.0019940179461615153
9,25000,1197.0,103.5,5.0,7.75,17.21,29,8.0,False,False,False,True,False,False,False,False,0.02509139248919907
1,81000,2179.0,120.0,5.0,4.35,12.05,17,18.0,True,False,False,False,True,False,False,True,0.010136257892987704
7,21719,2755.0,174.5,5.0,19.625,12.9,28,6.0,True,False,False,False,False,False,False,False,0.016782984380192757
3,75421,936.0,56.3,5.0,3.63,25.44,4,12.0,True,False,False,False,True,False,False,False,0.007643735460285809
4,80000,2494.0,102.0,5.0,4.75,12.8,28,15.0,True,False,False,False,True,False,False,False,0.02725157859754071
7,10671,1197.0,83.14,5.0,6.51,20.85,18,7.0,False,False,False,True,True,False,False,False,0.05865736124958458
5,4126,999.0,67.0,5.0,4.8,21.7,24,7.0,False,False,False,True,True,False,False,False,0.006646726487205052
5,98500,1248.0,74.0,5.0,6.0,22.95,27,8.0,True,False,False,False,True,False,False,False,0.0006646726487205051
3,61578,1197.0,82.0,5.0,6.4,18.9,10,9.0,False,False,False,True,True,False,False,False,0.0259222333000997
0,54000,1498.0,103.2,5.0,4.9,20.34,29,11.0,True,False,False,False,True,False,False,False,0.017779993353273512
3,70998,1968.0,174.33,5.0,19.625,17.68,1,12.0,True,False,False,False,False,False,False,False,0.008142239946826188
8,40082,1248.0,73.9,5.0,4.76,19.3,18,10.0,True,False,False,False,True,False,False,False,0.05865736124958458
7,50619,995.0,62.0,5.0,2.0,18.0,4,13.0,False,False,False,True,True,False,False,False,0.001661681621801263
3,103905,1995.0,190.0,5.0,9.92,22.69,2,16.0,True,False,False,False,False,False,False,False,0.016284479893652375
7,15334,814.0,55.2,5.0,3.69,21.1,10,7.0,False,False,False,True,True,False,False,False,0.010136257892987704
5,69000,1248.0,74.0,5.0,5.75,23.4,18,12.0,True,False,False,False,True,False,False,False,0.05865736124958458
5,75160,1498.0,88.5,5.0,5.7,20.14,29,11.0,True,False,False,False,True,False,False,False,0.0006646726487205051
3,44753,1198.0,86.7,5.0,4.94,18.0,9,11.0,False,False,False,True,True,False,False,False,0.017613825191093387
7,53024,1598.0,103.6,5.0,4.29,14.4,29,13.0,False,False,False,True,False,False,False,False,0.017779993353273512
8,23840,998.0,67.04,5.0,3.0,20.51,18,11.0,False,False,False,True,True,False,False,False,0.02558989697573945
5,81298,1498.0,88.8,5.0,6.5,20.14,29,11.0,True,False,False,False,True,False,False,False,0.02509139248919907
6,59000,1198.0,73.9,5.0,4.9,16.47,29,10.0,False,False,False,True,True,False,True,False,0.02509139248919907
7,51806,1498.0,98.6,5.0,5.4,25.8,9,9.0,True,False,False,False,True,False,False,False,0.017613825191093387
4,56000,1968.0,187.74,5.0,19.625,18.53,1,11.0,True,False,False,False,False,False,False,False,0.008142239946826188
7,29279,1047.0,69.0,5.0,7.46,24.7,27,6.0,True,False,False,False,True,False,False,False,0.0008308408109006315
7,33550,1498.0,108.5,5.0,9.6,21.5,29,8.0,True,False,False,False,False,False,False,False,0.017779993353273512
5,62000,1968.0,187.74,5.0,19.625,18.53,1,11.0,True,False,False,False,False,False,False,False,0.008142239946826188
5,66000,1461.0,108.5,5.0,6.8,19.01,22,11.0,True,False,False,False,True,False,False,False,0.004320372216683284
3,46630,1498.0,103.52,5.0,8.59,21.66,25,9.0,True,False,False,False,False,False,False,False,0.0078099036224659356
5,72566,1498.0,99.0,5.0,5.29,25.83,8,9.0,True,False,False,False,True,False,False,False,0.016782984380192757
10,51482,1405.0,70.0,5.0,2.5,15.42,27,14.0,True,False,False,False,True,False,False,False,0.00016616816218012627
2,90000,2143.0,167.62,5.0,13.9,14.84,19,14.0,True,False,False,False,False,False,False,False,0.01694915254237288
6,69000,2982.0,168.5,5.0,19.625,13.0,28,11.0,True,False,False,False,True,False,True,False,0.016782984380192757
4,90000,1497.0,118.0,5.0,3.4,17.0,9,14.0,False,False,False,True,True,False,True,False,0.0448654037886341
9,39000,1197.0,81.83,5.0,5.5,18.6,10,10.0,False,False,False,True,True,False,False,False,0.041043536058491197
5,110000,1598.0,103.6,5.0,3.65,20.54,29,13.0,True,False,False,False,True,False,True,False,0.017779993353273512
7,68022,2499.0,141.0,5.0,5.86,13.1,8,14.0,True,False,False,False,True,False,False,False,0.006480558325024925
3,27852,1497.0,121.36,5.0,10.44,14.8,8,7.0,False,False,False,True,False,False,False,False,0.006979062811565304
1,58291,1248.0,97.7,5.0,5.0,17.8,18,12.0,True,False,False,False,True,False,False,False,0.05865736124958458
3,68439,1396.0,90.0,5.0,3.37,23.0,10,14.0,True,False,False,False,True,False,False,False,0.041043536058491197
4,131500,2494.0,100.6,5.0,6.95,12.99,28,14.0,True,False,False,False,True,False,False,False,0.02725157859754071
9,14000,1497.0,108.5,5.0,9.9,21.5,27,7.0,True,False,False,False,True,False,False,False,0.0004985044865403788
5,71558,1399.0,68.05,5.0,3.3,20.0,8,13.0,True,False,False,False,True,False,False,False,0.016782984380192757
4,48000,2967.0,228.075,5.0,19.625,17.85,23,12.0,True,False,False,False,False,False,True,False,0.0013293452974410102
6,65800,1582.0,126.2,5.0,12.5,17.01,10,10.0,True,False,False,False,False,False,False,False,0.015453639082751745
5,53000,1968.0,140.0,5.0,19.625,16.55,1,11.0,True,False,False,False,False,False,False,False,0.012794948487869724
8,14600,2179.0,140.0,5.0,14.5,16.0,17,8.0,True,False,False,False,True,False,False,False,0.01877700232635427
6,34429,2999.0,174.57,5.0,19.625,13.8,12,8.0,True,False,False,False,False,False,False,False,0.00016616816218012627
4,52000,1248.0,74.0,5.0,5.25,23.4,18,11.0,True,False,False,False,True,False,False,False,0.05865736124958458
8,25470,1373.0,91.1,5.0,5.9,20.73,18,10.0,False,False,False,True,True,False,False,False,0.011797939514788967
10,22000,814.0,55.2,5.0,2.6,21.1,10,12.0,False,False,False,True,True,False,False,False,0.010136257892987704
2,75000,2987.0,198.5,5.0,11.0,11.0,19,18.0,True,False,False,False,False,False,False,False,0.014622798271851114
10,95995,1995.0,177.0,5.0,15.5,18.48,2,14.0,True,False,False,False,False,False,False,False,0.011299435028248588
6,26877,1186.0,73.97,5.0,5.75,24.0,10,8.0,True,False,False,False,True,False,False,False,0.0259222333000997
5,26000,2993.0,228.075,5.0,19.625,14.47,13,10.0,True,False,False,False,False,False,False,False,0.0009970089730807576
2,131500,1248.0,75.0,5.0,2.0,17.8,18,18.0,True,False,False,False,True,False,True,False,0.05865736124958458
5,95291,1086.0,62.1,5.0,2.3,17.92,10,17.0,False,False,False,True,True,False,False,False,0.01296111665004985
5,131500,2494.0,102.0,5.0,8.2,12.8,28,16.0,True,False,False,False,True,False,True,False,0.02725157859754071
8,32000,1197.0,81.83,5.0,4.8,18.6,10,10.0,False,False,False,True,True,False,False,False,0.041043536058491197
9,68333,2987.0,198.5,5.0,8.5,11.0,19,17.0,True,False,False,False,False,False,True,False,0.014622798271851114
2,72000,1399.0,68.0,5.0,2.9,20.0,8,14.0,True,False,False,False,True,False,False,False,0.016782984380192757
0,52100,1364.0,86.79,5.0,6.5,21.43,28,13.0,True,False,False,False,True,False,False,False,0.011299435028248588
6,10000,1197.0,81.86,5.0,5.85,18.9,10,7.0,False,False,False,True,True,False,False,False,0.0259222333000997
3,6261,1956.0,170.0,5.0,19.625,16.3,14,6.0,True,False,False,False,True,False,False,False,0.0024925224327018943
3,3906,1197.0,81.8,5.0,7.36,20.89,18,6.0,False,False,False,True,False,False,False,False,0.0009970089730807576
10,55960,2982.0,171.0,5.0,17.25,11.5,28,11.0,True,False,False,False,True,False,False,False,0.016782984380192757
6,131500,1598.0,103.6,5.0,7.0,20.54,29,12.0,True,False,False,False,True,False,False,False,0.017779993353273512
9,38000,2393.0,147.8,5.0,17.65,13.68,28,8.0,True,False,False,False,True,False,False,False,0.02725157859754071
6,51000,1399.0,68.1,5.0,2.5,20.0,8,12.0,True,False,False,False,True,False,False,False,0.016782984380192757
5,131500,1364.0,67.05,5.0,6.0,23.59,28,10.0,True,False,False,False,True,False,False,False,0.00016616816218012627
9,2500,2523.0,63.0,5.0,8.25,18.06,17,7.0,True,False,False,False,True,False,False,False,0.0009970089730807576
7,41661,2179.0,187.7,5.0,19.625,12.7,16,7.0,True,False,False,False,False,False,False,False,0.009970089730807577
4,64000,1995.0,181.0,5.0,10.5,16.07,2,14.0,True,False,False,False,False,False,False,False,0.016284479893652375
1,80000,1495.0,94.0,5.0,1.9,13.2,10,17.0,False,False,False,True,True,False,True,False,0.0029910269192422734
6,30000,998.0,67.04,5.0,4.25,23.1,18,9.0,False,False,False,True,False,False,True,False,0.009637753406447324
2,43000,2179.0,187.7,5.0,19.625,16.36,13,11.0,True,False,False,False,False,False,True,False,0.004985044865403789
1,90000,2698.0,179.5,5.0,19.625,12.4,1,12.0,True,False,False,False,False,False,True,False,0.008142239946826188
5,123880,1461.0,63.1,5.0,3.3,23.08,22,14.0,True,False,False,False,True,False,False,False,0.005483549351944167
6,42000,1198.0,86.7,5.0,4.3,18.0,9,10.0,False,False,False,True,True,False,True,False,0.017613825191093387
2,79824,1461.0,83.8,5.0,5.25,19.87,24,13.0,True,False,False,False,True,False,False,False,0.013791957460950481
6,75000,2494.0,100.6,5.0,11.75,12.99,28,10.0,True,False,False,False,True,False,False,False,0.02725157859754071
0,72411,1198.0,86.7,5.0,4.25,18.0,9,11.0,False,False,False,True,True,False,False,False,0.017613825191093387
4,63000,2143.0,204.0,5.0,14.22,14.94,19,13.0,True,False,False,False,False,False,False,False,0.01694915254237288
2,53713,1197.0,78.9,5.0,4.2,17.71,28,10.0,False,False,False,True,True,False,False,False,0.010136257892987704
4,18000,2755.0,171.5,5.0,18.25,11.36,28,8.0,True,False,False,False,False,False,False,False,0.02725157859754071
1,51000,2148.0,170.0,5.0,18.5,15.8,19,12.0,True,False,False,False,True,False,False,False,0.01694915254237288
2,86700,1298.0,88.2,5.0,2.4,16.1,18,17.0,False,False,False,True,True,False,True,False,0.05865736124958458
8,29000,1248.0,74.0,5.0,6.5,27.39,18,9.0,True,False,False,False,True,False,False,False,0.010468594217347957
5,56000,1086.0,62.1,5.0,3.2,18.83,10,11.0,False,False,True,False,True,False,False,False,0.01296111665004985
9,33000,998.0,67.04,5.0,3.99,23.1,18,10.0,False,False,False,True,False,False,False,False,0.009637753406447324
7,64394,1498.0,89.84,5.0,5.45,22.7,8,11.0,True,False,False,False,True,False,False,False,0.008806912595546694
5,76000,1248.0,90.0,5.0,2.7,18.8,27,15.0,True,False,False,False,True,False,False,False,0.0026586905948820204
9,48719,1498.0,98.6,5.0,6.25,27.3,9,9.0,True,False,False,False,True,False,False,False,0.009637753406447324
3,59711,2179.0,140.0,5.0,13.28,15.1,17,9.0,True,False,False,False,True,False,False,False,0.01877700232635427
5,83000,1461.0,63.1,5.0,3.7,23.08,22,13.0,True,False,False,False,True,False,False,False,0.005483549351944167
3,10714,2143.0,167.62,5.0,19.625,19.27,19,7.0,True,False,False,False,False,False,False,False,0.01694915254237288
5,127510,1248.0,90.0,5.0,1.4,19.0,27,15.0,True,False,False,False,True,False,True,False,0.0026586905948820204
8,35010,1248.0,74.0,5.0,3.5,22.9,18,11.0,True,False,False,False,True,False,False,False,0.05865736124958458
6,75451,1197.0,85.8,5.0,3.78,17.5,18,13.0,False,False,False,True,True,False,False,False,0.05865736124958458
10,83000,1405.0,69.01,5.0,2.7,19.09,27,10.0,True,False,False,False,True,False,False,False,0.005151213027583915
8,38755,1498.0,98.6,5.0,3.2,25.8,9,12.0,True,False,False,False,True,False,False,False,0.017613825191093387
4,30000,1197.0,81.8,5.0,5.0,20.4,18,9.0,False,False,False,True,True,False,False,False,0.05865736124958458
2,40000,1248.0,88.8,5.0,7.0,20.77,18,13.0,True,False,False,False,True,False,False,False,0.012462612163509471
8,19500,1197.0,82.0,5.0,2.85,18.9,10,11.0,False,False,False,True,True,False,True,False,0.0259222333000997
0,41000,1198.0,67.04,5.0,4.25,19.69,22,9.0,False,False,False,True,True,False,False,False,0.005483549351944167
1,30000,1197.0,82.0,5.0,4.9,18.9,10,11.0,False,False,False,True,True,False,True,False,0.0259222333000997
5,37000,1956.0,170.0,5.0,16.9,17.1,14,8.0,True,False,False,False,True,False,False,False,0.0024925224327018943
4,62000,1199.0,73.9,5.0,4.25,22.07,29,11.0,True,False,False,False,True,False,True,False,0.02509139248919907
10,42023,1198.0,86.7,5.0,4.34,15.5,9,10.0,False,False,False,True,False,False,False,False,0.017613825191093387
8,51001,1995.0,184.0,5.0,17.0,16.09,2,13.0,True,False,False,False,False,False,False,False,0.002326354270521768
7,55389,1995.0,184.0,5.0,19.625,18.88,2,8.0,True,False,False,False,False,False,False,False,0.016284479893652375
7,46728,1497.0,116.3,5.0,6.15,15.6,9,11.0,False,False,False,True,False,False,False,False,0.0448654037886341
7,58995,2696.0,162.0,5.0,9.25,12.83,17,11.0,True,False,False,False,True,False,False,False,0.002160186108341642
4,37857,1248.0,74.0,5.0,4.85,26.59,18,10.0,True,False,False,False,True,False,False,False,0.05865736124958458
6,71000,1248.0,74.0,5.0,4.8,25.2,18,11.0,True,False,False,False,True,False,False,False,0.05865736124958458
10,49024,1198.0,86.8,5.0,2.3,18.4,9,13.0,False,False,False,True,True,False,False,False,0.009970089730807577
9,10770,1197.0,82.0,5.0,4.75,18.9,10,9.0,False,False,False,True,True,False,False,False,0.0259222333000997
10,72000,1248.0,74.0,5.0,5.0,22.95,27,8.0,True,False,False,False,True,False,False,False,0.003489531405782652
6,91000,814.0,55.2,5.0,2.5,21.1,10,10.0,False,False,False,True,True,False,False,False,0.010136257892987704
9,14000,1197.0,81.83,5.0,5.95,18.6,10,8.0,False,False,False,True,True,False,False,False,0.041043536058491197
4,48000,1984.0,181.0,5.0,16.0,9.0,30,11.0,True,False,False,False,False,False,True,False,0.001163177135260884
4,75136,1498.0,89.84,5.0,6.15,22.7,8,11.0,True,False,False,False,True,False,False,False,0.008806912595546694
